05,ANTIOQUIA,05649,SAN CARLOS
63,QUINDIO,63594,QUIMBAYA
25,CUNDINAMARCA,25885,YACOP
52,NARIO,52256,EL ROSARIO
17,CALDAS,17380,LA DORADA
54,NORTE DE SANTANDER,54398,LA PLAYA
41,HUILA,41319,GUADALUPE
19,CAUCA,19693,SAN SEBASTIN
25,CUNDINAMARCA,25281,FOSCA
47,MAGDALENA,47170,CHIVOLO
47,MAGDALENA,47030,ALGARROBO
91,AMAZONAS,91460,MIRIT-PARAN (Campoamor) (Cor. Departamental)
54,NORTE DE SANTANDER,54498,OCAA
27,CHOC,27135,EL CANTN DEL SAN PABLO
19,CAUCA,19130,CAJIBO
76,VALLE DEL CAUCA,76130,CANDELARIA
17,CALDAS,17524,PALESTINA
25,CUNDINAMARCA,25181,CHOACH
15,BOYAC,15761,SOMONDOCO
15,BOYAC,15325,GUAYAT
76,VALLE DEL CAUCA,76834,TULU
15,BOYAC,15763,SOTAQUIR
97,VAUPES,97161,CARUR
15,BOYAC,15778,SUTATENZA
15,BOYAC,15810,TIPACOQUE
76,VALLE DEL CAUCA,76243,EL AGUILA
19,CAUCA,19743,SILVIA
68,SANTANDER,68344,HATO
15,BOYAC,15835,TURMEQU
76,VALLE DEL CAUCA,76377,LA CUMBRE
05,ANTIOQUIA,05847,URRAO
47,MAGDALENA,47258,EL PIN
27,CHOC,27245,EL CARMEN
25,CUNDINAMARCA,25299,GAMA
13,BOLVAR,13188,CICUCO
70,SUCRE,70523,PALMITO
91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental)
47,MAGDALENA,47318,GUAMAL
08,ATLANTICO,08675,SANTA LUCA
11,SATA FE DE BOGOT D.C.,11001,BOGOT D.C.
68,SANTANDER,68468,MOLAGAVITA
81,ARAUCA,81736,SARAVENA
52,NARIO,52207,CONSAC
15,BOYAC,15224,CUCAITA
08,ATLANTICO,08573,PUERTO COLOMBIA
13,BOLVAR,13473,MORALES
94,GUAINIA,94885,LA GUADALUPE (Cor. Departamental)
25,CUNDINAMARCA,25815,TOCAIMA
50,META,50689,SAN MARTN
23,CRDOBA,23855,VALENCIA
05,ANTIOQUIA,05266,ENVIGADO
27,CHOC,27495,NUQU
44,LA GUAJIRA,44874,VILLANUEVA
73,TOLIMA,73547,PIEDRAS
47,MAGDALENA,47570,PUEBLOVIEJO
73,TOLIMA,73675,SAN ANTONIO
19,CAUCA,19418,LPEZ
17,CALDAS,17013,AGUADAS
15,BOYAC,15403,LA UVITA
05,ANTIOQUIA,05664,SAN PEDRO
15,BOYAC,15798,TENZA
15,BOYAC,15238,DUITAMA
54,NORTE DE SANTANDER,54673,SAN CAYETANO
15,BOYAC,15599,RAMIRIQU
15,BOYAC,15522,PANQUEBA
18,CAQUET,18001,FLORENCIA
18,CAQUET,18410,MONTAITA
70,SUCRE,70823,TOLUVIEJO
05,ANTIOQUIA,05313,GRANADA
54,NORTE DE SANTANDER,54518,PAMPLONA
52,NARIO,52399,LA UNIN
15,BOYAC,15293,GACHANTIV
68,SANTANDER,68780,SURAT
19,CAUCA,19473,MORALES
91,AMAZONAS,91001,LETICIA
13,BOLVAR,13780,TALAIGUA NUEVO
54,NORTE DE SANTANDER,54109,BUCARASICA
73,TOLIMA,73686,SANTA ISABEL
18,CAQUET,18247,EL DONCELLO
52,NARIO,52560,POTOS
85,CASANARE,85125,HATO COROZAL
25,CUNDINAMARCA,25649,SAN BERNARDO
25,CUNDINAMARCA,25295,GACHANCIP
41,HUILA,41206,COLOMBIA
05,ANTIOQUIA,05858,VEGACH
85,CASANARE,85263,PORE
66,RISARALDA,66572,PUEBLO RICO
50,META,50251,EL CASTILLO
68,SANTANDER,68132,CALIFORNIA
25,CUNDINAMARCA,25777,SUPAT
15,BOYAC,15276,FLORESTA
08,ATLANTICO,08558,POLONUEVO
44,LA GUAJIRA,44855,URUMITA
18,CAQUET,18094,BELN DE LOS ANDAQUES
23,CRDOBA,23182,CHIN
27,CHOC,27425,MEDIO ATRATO (Bet)
76,VALLE DEL CAUCA,76147,CARTAGO
66,RISARALDA,66170,DOSQUEBRADAS
73,TOLIMA,73622,RONCESVALLES
05,ANTIOQUIA,05501,OLAYA
15,BOYAC,15401,LA VICTORIA
23,CRDOBA,23580,PUERTO LIBERTADOR
52,NARIO,52110,BUESACO
94,GUAINIA,94001,INIRIDA
20,CESAR,20175,CHIMICHAGUA
15,BOYAC,15500,OICAT
23,CRDOBA,23350,LA APARTADA
94,GUAINIA,94883,SAN FELIPE (Cor. Departamental)
25,CUNDINAMARCA,25293,GACHAL
68,SANTANDER,68464,MOGOTES
25,CUNDINAMARCA,25183,CHOCONT
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS
70,SUCRE,70418,LOS PALMITOS
18,CAQUET,18610,SAN JOS DEL FRAGUA
54,NORTE DE SANTANDER,54099,BOCHALEMA
99,VICHADA,99624,SANTA ROSALA
81,ARAUCA,81001,ARAUCA
70,SUCRE,70429,MAJAGUAL
15,BOYAC,15272,FIRAVITOBA
25,CUNDINAMARCA,25797,TENA
15,BOYAC,15317,GUACAMAYAS
19,CAUCA,19142,CALOTO
73,TOLIMA,73152,CASABIANCA
25,CUNDINAMARCA,25793,TAUSA
05,ANTIOQUIA,05045,APARTAD
15,BOYAC,15131,CALDAS
54,NORTE DE SANTANDER,54660,SALAZAR
68,SANTANDER,68092,BETULIA
05,ANTIOQUIA,05890,YOLOMB
70,SUCRE,70820,TOL
15,BOYAC,15185,CHITARAQUE
76,VALLE DEL CAUCA,76318,GUACAR
25,CUNDINAMARCA,25572,PUERTO SALGAR
94,GUAINIA,94663,MAPIRIPANA (Cor. Departamental)
05,ANTIOQUIA,05861,VENECIA
25,CUNDINAMARCA,25224,CUCUNUB
47,MAGDALENA,47053,ARACATACA
25,CUNDINAMARCA,25823,TOPAIP
76,VALLE DEL CAUCA,76100,BOLVAR
50,META,50001,VILLAVICENCIO
25,CUNDINAMARCA,25095,BITUIMA
86,PUTUMAYO,86001,MOCOA
41,HUILA,41349,HOBO
50,META,50330,MESETAS
05,ANTIOQUIA,05819,TOLEDO
15,BOYAC,15537,PAZ DE RIO
68,SANTANDER,68425,MACARAVITA
08,ATLANTICO,08832,TUBAR
05,ANTIOQUIA,05145,CARAMANTA
47,MAGDALENA,47460,NUEVA GRANADA (Granada)
70,SUCRE,70124,CAIMITO
76,VALLE DEL CAUCA,76248,EL CERRITO
05,ANTIOQUIA,05467,MONTEBELLO
41,HUILA,41132,CAMPOALEGRE
95,GUAVIARE,95200,MIRAFLORES
76,VALLE DEL CAUCA,76670,SAN PEDRO
50,META,50006,ACACAS
15,BOYAC,15476,MOTAVITA
05,ANTIOQUIA,05240,EBJICO
52,NARIO,52287,FUNES
47,MAGDALENA,47605,REMOLINO
70,SUCRE,70670,SAMPUS
68,SANTANDER,68397,LA PAZ
15,BOYAC,15762,SORA
25,CUNDINAMARCA,25168,CHAGUAN
41,HUILA,41483,NTAGA
05,ANTIOQUIA,05306,GIRALDO
25,CUNDINAMARCA,25317,GUACHET
05,ANTIOQUIA,05642,SALGAR
18,CAQUET,18460,MILN
52,NARIO,52585,PUPIALES
19,CAUCA,19533,PIAMONTE
05,ANTIOQUIA,05150,CAROLINA
25,CUNDINAMARCA,25394,LA PALMA
54,NORTE DE SANTANDER,54206,CONVENCIN
68,SANTANDER,68861,VLEZ
19,CAUCA,19364,JAMBAL
41,HUILA,41807,TIMAN
05,ANTIOQUIA,05055,ARGELIA
20,CESAR,20178,CHIRIGUAN
52,NARIO,52427,MAG (Payn)
54,NORTE DE SANTANDER,54245,EL CARMEN
05,ANTIOQUIA,05475,MURIND
15,BOYAC,15774,SUSACN
05,ANTIOQUIA,05091,BETANIA
15,BOYAC,15001,TUNJA
66,RISARALDA,66682,SANTA ROSA DE CABAL
73,TOLIMA,73001,IBAGU
15,BOYAC,15244,EL COCUY
52,NARIO,52203,COLN (Gnova)
15,BOYAC,15187,CHIVAT
50,META,50450,PUERTO CONCORDIA
05,ANTIOQUIA,05361,ITUANGO
15,BOYAC,15518,PAJARITO
47,MAGDALENA,47660,SABANAS DE SAN NGEL (San ngel)
70,SUCRE,70001,SINCELEJO
68,SANTANDER,68615,RIONEGRO
15,BOYAC,15632,SABOY
41,HUILA,41013,AGRADO
54,NORTE DE SANTANDER,54261,EL ZULIA
41,HUILA,41676,SANTA MARA
25,CUNDINAMARCA,25599,APULO
13,BOLVAR,13894,ZAMBRANO
05,ANTIOQUIA,05120,CCERES
19,CAUCA,19137,CALDONO
25,CUNDINAMARCA,25843,UBAT
05,ANTIOQUIA,05697,SANTUARIO
05,ANTIOQUIA,05148,CARMEN DE VIBORAL
05,ANTIOQUIA,05390,LA PINTADA
25,CUNDINAMARCA,25839,UBAL
73,TOLIMA,73873,VILLARRICA
70,SUCRE,70508,OVEJAS
27,CHOC,27580,RO IR (Santa Rita)
44,LA GUAJIRA,44430,MAICAO
68,SANTANDER,68432,MLAGA
76,VALLE DEL CAUCA,76306,GINEBRA
15,BOYAC,15236,CHIVOR
17,CALDAS,17272,FILADELFIA
68,SANTANDER,68077,BARBOSA
68,SANTANDER,68211,CONTRATACIN
25,CUNDINAMARCA,25214,COTA
17,CALDAS,17444,MARQUETALIA
25,CUNDINAMARCA,25745,SIMIJACA
08,ATLANTICO,08421,LURUACO
05,ANTIOQUIA,05237,DON MATAS
18,CAQUET,18592,PUERTO RICO
05,ANTIOQUIA,05893,YOND (Casabe)
52,NARIO,52227,CUMBAL
54,NORTE DE SANTANDER,54670,SAN CALIXTO
25,CUNDINAMARCA,25653,SAN CAYETANO
68,SANTANDER,68686,SAN MIGUEL
52,NARIO,52540,POLICARPA
15,BOYAC,15180,CHISCAS
44,LA GUAJIRA,44110,EL MOLINO
63,QUINDIO,63548,PIJAO
52,NARIO,52224,CUASPUD (Carlosama)
68,SANTANDER,68322,GUAPOT
73,TOLIMA,73283,FRESNO
25,CUNDINAMARCA,25053,ARBELEZ
25,CUNDINAMARCA,25372,JUNN
15,BOYAC,15296,GMEZA
17,CALDAS,17653,SALAMINA
63,QUINDIO,63302,GNOVA
08,ATLANTICO,08849,USIACUR
25,CUNDINAMARCA,25807,TIBIRITA
68,SANTANDER,68271,FLORIN
95,GUAVIARE,95001,SAN JOS DEL GUAVIARE
52,NARIO,52506,OSPINA
23,CRDOBA,23807,TIERRALTA
15,BOYAC,15816,TOG
52,NARIO,52678,SAMANIEGO
08,ATLANTICO,08606,REPELN
25,CUNDINAMARCA,25871,VILLAGMEZ
41,HUILA,41660,SALADOBLANCO
68,SANTANDER,68298,GMBITA
05,ANTIOQUIA,05736,SEGOVIA
15,BOYAC,15676,SAN MIGUEL DE SEMA
47,MAGDALENA,47960,ZAPAYN (Punta de Piedras)
15,BOYAC,15380,LA CAPILLA
68,SANTANDER,68502,ONZAGA
70,SUCRE,70221,COVEAS
66,RISARALDA,66594,QUINCHA
52,NARIO,52320,GUAITARILLA
68,SANTANDER,68368,JESS MARA
52,NARIO,52411,LINARES
05,ANTIOQUIA,05107,BRICEO
68,SANTANDER,68377,LA BELLEZA
73,TOLIMA,73585,PURIFICACIN
47,MAGDALENA,47551,PIVIJAY
97,VAUPES,97777,PAPUNAUA (Cor. Departamental)
05,ANTIOQUIA,05040,ANOR
54,NORTE DE SANTANDER,54680,SANTIAGO
25,CUNDINAMARCA,25260,EL ROSAL
19,CAUCA,19355,INZ
05,ANTIOQUIA,05480,MUTAT
73,TOLIMA,73319,GUAMO
73,TOLIMA,73124,CAJAMARCA
68,SANTANDER,68235,EL CARMEN
17,CALDAS,17541,PENSILVANIA
20,CESAR,20383,LA GLORIA
73,TOLIMA,73200,COELLO
19,CAUCA,19698,SANTANDER DE QUILICHAO
19,CAUCA,19022,ALMAGUER
05,ANTIOQUIA,05353,HISPANIA
15,BOYAC,15109,BUENAVISTA
47,MAGDALENA,47980,ZONA BANANERA (Prado Sevilla)
25,CUNDINAMARCA,25758,SOP
66,RISARALDA,66088,BELN DE UMBRA
88,ARCHIPILAGO DE SAN ANDRS PROVIDENCIA Y SANTA CATALINA,88001,SAN ANDRS
41,HUILA,41396,LA PLATA
13,BOLVAR,13052,ARJONA
05,ANTIOQUIA,05856,VALPARASO
27,CHOC,27800,UNGUA
25,CUNDINAMARCA,25867,VIAN
05,ANTIOQUIA,05425,MACEO
73,TOLIMA,73349,HONDA
13,BOLVAR,13006,ACH
76,VALLE DEL CAUCA,76890,YOTOCO
15,BOYAC,15542,PESCA
15,BOYAC,15407,VILLA DE LEIVA
50,META,50245,EL CALVARIO
19,CAUCA,19548,PIENDAM
52,NARIO,52573,PUERRES
73,TOLIMA,73861,VENADILLO
47,MAGDALENA,47288,FUNDACIN
50,META,50568,PUERTO GAITN
15,BOYAC,15218,COVARACHA
05,ANTIOQUIA,05756,SONSN
15,BOYAC,15135,CAMPOHERMOSO
19,CAUCA,19397,LA VEGA
05,ANTIOQUIA,05321,GUATAP
41,HUILA,41770,SUAZA
54,NORTE DE SANTANDER,54520,PAMPLONITA
19,CAUCA,19050,ARGELIA
52,NARIO,52480,NARIO
05,ANTIOQUIA,05615,RIONEGRO
13,BOLVAR,13212,CRDOBA
05,ANTIOQUIA,05042,SANTA FE DE ANTIOQUIA
54,NORTE DE SANTANDER,54250,EL TARRA
52,NARIO,52258,EL TABLN
15,BOYAC,15494,NUEVO COLN
25,CUNDINAMARCA,25596,QUIPILE
68,SANTANDER,68684,SAN JOS DE MIRANDA
41,HUILA,41524,PALERMO
70,SUCRE,70204,COLOS
52,NARIO,52699,SANTA CRUZ (Guachavs)
15,BOYAC,15740,SIACHOQUE
19,CAUCA,19824,TOTOR
15,BOYAC,15696,SANTA SOFA
25,CUNDINAMARCA,25862,VERGARA
68,SANTANDER,68255,EL PLAYN
08,ATLANTICO,08078,BARANOA
15,BOYAC,15837,TUTA
15,BOYAC,15248,EL ESPINO
52,NARIO,52079,BARBACOAS
52,NARIO,52612,RICAURTE
50,META,50313,GRANADA
25,CUNDINAMARCA,25326,GUATAVITA
05,ANTIOQUIA,05660,SAN LUIS
41,HUILA,41801,TERUEL
05,ANTIOQUIA,05086,BELMIRA
41,HUILA,41016,AIPE
20,CESAR,20750,SAN DIEGO
68,SANTANDER,68679,SAN GIL
73,TOLIMA,73443,MARIQUITA
25,CUNDINAMARCA,25612,RICAURTE
85,CASANARE,85230,OROCU
17,CALDAS,17616,RISARALDA
63,QUINDIO,63401,LA TEBAIDA
15,BOYAC,15842,MBITA
08,ATLANTICO,08520,PALMAR DE VARELA
54,NORTE DE SANTANDER,54313,GRAMALOTE
17,CALDAS,17042,ANSERMA
76,VALLE DEL CAUCA,76520,PALMIRA
15,BOYAC,15215,CORRALES
50,META,50223,CUBARRAL
88,ARCHIPILAGO DE SAN ANDRS, PROVIDENCIA Y SANTA CATALINA,88564,SANTA CATALINA
05,ANTIOQUIA,05647,SAN ANDRS
13,BOLVAR,13655,SAN JACINTO DEL CAUCA
15,BOYAC,15897,ZETAQUIRA
13,BOLVAR,13873,VILLANUEVA
41,HUILA,41872,VILLAVIEJA
15,BOYAC,15667,SAN LUIS DE GACENO
23,CRDOBA,23815,TUCHN
73,TOLIMA,73555,PLANADAS
19,CAUCA,19760,SOTAR (Paispamba)
19,CAUCA,19809,TIMBIQU
68,SANTANDER,68209,CONFINES
05,ANTIOQUIA,05591,PUERTO TRIUNFO
94,GUAINIA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental)
76,VALLE DEL CAUCA,76246,EL CAIRO
05,ANTIOQUIA,05674,SAN VICENTE
27,CHOC,27615,RIOSUCIO
13,BOLVAR,13074,BARRANCO DE LOBA
86,PUTUMAYO,86760,SANTIAGO
76,VALLE DEL CAUCA,76122,CAICEDONIA
18,CAQUET,18860,VALPARASO
86,PUTUMAYO,86219,COLN
05,ANTIOQUIA,05138,CAASGORDAS
52,NARIO,52390,LA TOLA
05,ANTIOQUIA,05885,YAL
23,CRDOBA,23570,PUEBLO NUEVO
15,BOYAC,15764,SORAC
25,CUNDINAMARCA,25875,VILLETA
54,NORTE DE SANTANDER,54344,HACAR
50,META,50287,FUENTE DE ORO
54,NORTE DE SANTANDER,54599,RAGONVALIA
54,NORTE DE SANTANDER,54377,LABATECA
18,CAQUET,18479,MORELIA
27,CHOC,27361,ISTMINA
54,NORTE DE SANTANDER,54720,SARDINATA
23,CRDOBA,23419,LOS CRDOBAS
47,MAGDALENA,47189,CINAGA
25,CUNDINAMARCA,25258,EL PEN
68,SANTANDER,68820,TONA
25,CUNDINAMARCA,25279,FMEQUE
05,ANTIOQUIA,05376,LA CEJA
52,NARIO,52233,CUMBITARA
23,CRDOBA,23682,SAN JOS DE UR
68,SANTANDER,68522,PALMAR
25,CUNDINAMARCA,25099,BOJAC
13,BOLVAR,13440,MARGARITA
85,CASANARE,85400,TMARA
15,BOYAC,15814,TOCA
25,CUNDINAMARCA,25245,EL COLEGIO
25,CUNDINAMARCA,25368,JERUSALN
27,CHOC,27450,MEDIO SAN JUAN (Andagoya)
15,BOYAC,15223,CUBAR
52,NARIO,52694,SAN PEDRO DE CARTAGO (Cartago)
19,CAUCA,19585,PURAC (Coconuco)
15,BOYAC,15759,SOGAMOSO
17,CALDAS,17388,LA MERCED
19,CAUCA,19001,POPAYN
15,BOYAC,15183,CHITA
25,CUNDINAMARCA,25740,SIBAT
19,CAUCA,19100,BOLVAR
15,BOYAC,15516,PAIPA
18,CAQUET,18256,EL PAUJIL
23,CRDOBA,23068,AYAPEL
27,CHOC,27430,MEDIO BAUD (Boca de Pep)
25,CUNDINAMARCA,25178,CHIPAQUE
25,CUNDINAMARCA,25658,SAN FRANCISCO
44,LA GUAJIRA,44098,DISTRACCIN
73,TOLIMA,73347,HERVEO
52,NARIO,52687,SAN LORENZO
91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental)
85,CASANARE,85325,SAN LUIS DE PALENQUE
05,ANTIOQUIA,05628,SABANALARGA
68,SANTANDER,68121,CABRERA
68,SANTANDER,68320,GUADALUPE
41,HUILA,41799,TELLO
44,LA GUAJIRA,44078,BARRANCAS
76,VALLE DEL CAUCA,76364,JAMUND
25,CUNDINAMARCA,25123,CACHIPAY
85,CASANARE,85315,SCAMA
76,VALLE DEL CAUCA,76109,BUENAVENTURA
25,CUNDINAMARCA,25845,UNE
25,CUNDINAMARCA,25001,AGUA DE DIOS
52,NARIO,52215,CRDOBA
20,CESAR,20250,EL PASO
52,NARIO,52083,BELN
63,QUINDIO,63212,CRDOBA
20,CESAR,20011,AGUACHICA
17,CALDAS,17001,MANIZALES
68,SANTANDER,68217,COROMORO
15,BOYAC,15189,CINEGA
50,META,50680,SAN CARLOS DE GUAROA
76,VALLE DEL CAUCA,76111,BUGA
27,CHOC,27160,CERTEGUI
15,BOYAC,15464,MONGUA
52,NARIO,52317,GUACHUCAL
41,HUILA,41530,PALESTINA
47,MAGDALENA,47545,PIJIO  DEL CARMEN
05,ANTIOQUIA,05854,VALDIVIA
15,BOYAC,15686,SANTANA
05,ANTIOQUIA,05282,FREDONIA
73,TOLIMA,73067,ATACO
52,NARIO,52405,LEIVA
52,NARIO,52250,EL CHARCO
68,SANTANDER,68669,SAN ANDRS
15,BOYAC,15531,PAUNA
27,CHOC,27073,BAGAD
08,ATLANTICO,08549,PIOJ
13,BOLVAR,13062,ARROYOHONDO
13,BOLVAR,13433,MAHATES
85,CASANARE,85162,MONTERREY
17,CALDAS,17867,VICTORIA
19,CAUCA,19622,ROSAS
25,CUNDINAMARCA,25430,MADRID
18,CAQUET,18785,SOLITA
05,ANTIOQUIA,05001,MEDELLN
13,BOLVAR,13600,RIOVIEJO
50,META,50318,GUAMAL
76,VALLE DEL CAUCA,76892,YUMBO
19,CAUCA,19075,BALBOA
19,CAUCA,19701,SANTA ROSA
47,MAGDALENA,47541,PEDRAZA
05,ANTIOQUIA,05842,URAMITA
20,CESAR,20710,SAN ALBERTO
05,ANTIOQUIA,05604,REMEDIOS
25,CUNDINAMARCA,25407,LENGUAZAQUE
15,BOYAC,15664,SAN JOS DE PARE
73,TOLIMA,73352,ICONONZO
25,CUNDINAMARCA,25312,GRANADA
70,SUCRE,70235,GALERAS
25,CUNDINAMARCA,25126,CAJIC
15,BOYAC,15469,MONIQUIR
41,HUILA,41001,NEIVA
81,ARAUCA,81794,TAME
50,META,50150,CASTILLA LA NUEVA
94,GUAINIA,94886,CACAHUAL (Cor. Departamental)
54,NORTE DE SANTANDER,54051,ARBOLEDAS
91,AMAZONAS,91530,PUERTO ALEGRA (Cor. Departamental)
52,NARIO,52696,SANTA BRBARA (Iscuand)
27,CHOC,27075,BAHA SOLANO (Mutis)
25,CUNDINAMARCA,25436,MANTA
91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental)
68,SANTANDER,68101,BOLVAR
05,ANTIOQUIA,05679,SANTA BRBARA
15,BOYAC,15455,MIRAFLORES
86,PUTUMAYO,86320,ORITO
15,BOYAC,15104,BOYAC
13,BOLVAR,13836,TURBACO
05,ANTIOQUIA,05264,ENTRERRIOS
15,BOYAC,15839,TUTAZ
68,SANTANDER,68147,CAPITANEJO
25,CUNDINAMARCA,25175,CHA
85,CASANARE,85300,SABANALARGA
70,SUCRE,70110,BUENAVISTA
47,MAGDALENA,47058,ARIGUAN (El Difcil)
68,SANTANDER,68575,PUERTO WILCHES
68,SANTANDER,68745,SIMACOTA
54,NORTE DE SANTANDER,54172,CHINCOTA
41,HUILA,41797,TESALIA
17,CALDAS,17486,NEIRA
27,CHOC,27025,ALTO BAUD (Pie de Pat)
27,CHOC,27205,CONDOTO
94,GUAINIA,94343,BARRANCO MINA (Cor. Departamental)
52,NARIO,52683,SANDON
81,ARAUCA,81300,FORTUL
05,ANTIOQUIA,05837,TURBO
25,CUNDINAMARCA,25518,PAIME
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO
47,MAGDALENA,47675,SALAMINA
15,BOYAC,15600,RQUIRA
05,ANTIOQUIA,05079,BARBOSA
20,CESAR,20614,RO DE ORO
27,CHOC,27600,RO QUITO (Paimad)
20,CESAR,20045,BECERRIL
25,CUNDINAMARCA,25530,PARATEBUENO
05,ANTIOQUIA,05652,SAN FRANCISCO
54,NORTE DE SANTANDER,54480,MUTISCUA
73,TOLIMA,73030,AMBALEMA
66,RISARALDA,66456,MISTRAT
20,CESAR,20787,TAMALAMEQUE
76,VALLE DEL CAUCA,76823,TORO
76,VALLE DEL CAUCA,76036,ANDALUCA
68,SANTANDER,68307,GIRN
25,CUNDINAMARCA,25769,SUBACHOQUE
52,NARIO,52323,GUALMATN
15,BOYAC,15047,AQUITANIA
13,BOLVAR,13001,CARTAGENA DE INDIAS (Distrito Turstico y Cultural)
76,VALLE DEL CAUCA,76250,EL DOVIO
05,ANTIOQUIA,05809,TITIRIB
73,TOLIMA,73236,DOLORES
73,TOLIMA,73411,LBANO
76,VALLE DEL CAUCA,76845,ULLOA
81,ARAUCA,81591,PUERTO RONDN
66,RISARALDA,66400,LA VIRGINIA
68,SANTANDER,68176,CHIMA
63,QUINDIO,63272,FILANDIA
47,MAGDALENA,47001,SANTA MARTA (Distrito Turstico Cultural e Histrico)
25,CUNDINAMARCA,25718,SASAIMA
41,HUILA,41078,BARAYA
17,CALDAS,17446,MARULANDA
05,ANTIOQUIA,05197,COCORN
05,ANTIOQUIA,05101,CIUDAD BOLVAR
05,ANTIOQUIA,05031,AMALFI
15,BOYAC,15162,CERINZA
85,CASANARE,85250,PAZ DE ARIPORO
